Track ID,Title,Artist,Album,Release Year,Genre,Duration (s),Popularity,Energy,Danceability,Valence
track_1212,Song 1212,Artist 271,Album 98,2023,Jazz,201,91,0.09987516643999139,0.4412151225018074,0.5605107222274376
track_1213,Song 1213,Artist 16,Album 75,2023,Classical,142,30,0.5997010409050005,0.5099817077905169,0.561274079754426
track_1214,Song 1214,Artist 181,Album 26,2023,Country,393,43,0.22986468313569497,0.7581791000558866,0.989279227228518
track_1215,Song 1215,Artist 89,Album 25,2023,Hip-hop,274,98,0.03071040317728435,0.2516311415033343,0.020322736917187556
track_1216,Song 1216,Artist 86,Album 225,2023,Reggaeton,146,82,0.20562881529918076,0.30047539755102215,0.9476099681904532
track_1217,Song 1217,Artist 181,Album 141,2023,Electronic,160,15,0.02104208944005226,0.192960149276166,0.14365092755948583
track_1218,Song 1218,Artist 200,Album 296,2023,Pop,150,62,0.5937975488873779,0.7417227155018812,0.5627525350907963
track_1219,Song 1219,Artist 11,Album 207,2023,Jazz,128,54,0.010047289941379045,0.7957162384558442,0.7021777274488108
track_1220,Song 1220,Artist 374,Album 18,2023,Rock,329,3,0.8571099966102294,0.8090274212388427,0.25984991009298297
track_1221,Song 1221,Artist 24,Album 268,2023,Country,314,57,0.011201980926084598,0.582340135232251,0.5826931880298674
track_1222,Song 1222,Artist 54,Album 157,2023,Rock,283,52,0.28538321654878784,0.8353824587365767,0.8817469849418456
track_1223,Song 1223,Artist 447,Album 156,2023,Hip-hop,342,49,0.053698414625408475,0.3114495004532315,0.37365871152529473
track_1224,Song 1224,Artist 433,Album 294,2023,Classical,193,52,0.43508676471157126,0.5544032085442541,0.6499631275222605
track_1225,Song 1225,Artist 275,Album 260,2023,Jazz,183,5,0.19037326987446845,0.7686864389901888,0.2840290330414116
track_1226,Song 1226,Artist 195,Album 4,2023,Country,336,92,0.7583333954756619,0.17782673608493882,0.3404447900859835
track_1227,Song 1227,Artist 231,Album 172,2023,Classical,187,95,0.11103003805568945,0.9220164438858262,0.44364894223493845
track_1228,Song 1228,Artist 444,Album 6,2023,Reggaeton,143,30,0.16179218458503097,0.08532974539676541,0.5851439504443724
track_1229,Song 1229,Artist 428,Album 254,2023,Classical,301,55,0.8298855438559497,0.7325216153796258,0.7119671972465875
track_1230,Song 1230,Artist 403,Album 20,2023,Reggaeton,141,51,0.258539147595936,0.7121682413877539,0.7024317843809234
track_1231,Song 1231,Artist 443,Album 64,2023,Country,297,16,0.262187872051201,0.24242632381532725,0.12760978079027807
track_1232,Song 1232,Artist 258,Album 81,2023,Electronic,328,44,0.03394142151920598,0.8408575947471679,0.19111040467788742
track_1233,Song 1233,Artist 137,Album 55,2023,Reggaeton,248,11,0.9187104190865145,0.2124724331261214,0.4018976737440869
track_1234,Song 1234,Artist 336,Album 161,2023,Pop,132,10,0.1040842970297634,0.08773435928248863,0.9469353419506091
track_1235,Song 1235,Artist 440,Album 224,2023,Electronic,301,76,0.12011181612458333,0.9068982242512083,0.5802418197810474
track_1236,Song 1236,Artist 373,Album 64,2023,Electronic,358,70,0.838234229532704,0.9743640096405286,0.18126653696838757
track_1237,Song 1237,Artist 295,Album 48,2023,Country,271,30,0.33997703526236633,0.32319591765399924,0.9186653570411891
track_1238,Song 1238,Artist 452,Album 48,2023,Rock,378,25,0.8022148676155229,0.02643015483266986,0.1719084240850859
track_1239,Song 1239,Artist 130,Album 78,2023,Country,244,75,0.8000856082585764,0.0039048611139703704,0.8491283876271711
track_1240,Song 1240,Artist 488,Album 254,2023,Jazz,365,91,0.3702156864484585,0.6113012457453882,0.45254229298429827
track_1241,Song 1241,Artist 471,Album 287,2023,Electronic,270,73,0.7324905512549096,0.15086670397669766,0.24646808851244117
track_1242,Song 1242,Artist 272,Album 39,2023,Electronic,147,66,0.5661291566628013,0.6841730147437347,0.4211011178801386
track_1243,Song 1243,Artist 254,Album 77,2023,Electronic,318,72,0.4503345998553372,0.9806813791451217,0.2944111070942431
track_1244,Song 1244,Artist 89,Album 212,2023,Country,216,48,0.6701108591094245,0.24969877964458476,0.10649918462343044
track_1245,Song 1245,Artist 477,Album 278,2023,Jazz,151,27,0.05739329037137575,0.04335660909245731,0.01545626667519473
track_1246,Song 1246,Artist 479,Album 297,2023,Reggaeton,264,58,0.48093770654167867,0.27373776962619656,0.9420782279419241
track_1247,Song 1247,Artist 457,Album 255,2023,Classical,201,52,0.126330284928601,0.26222191944054485,0.6519646839241272
track_1248,Song 1248,Artist 155,Album 52,2023,Pop,141,23,0.5396594094002353,0.6278546650336727,0.9787492014255481
track_1249,Song 1249,Artist 303,Album 287,2023,Pop,174,32,0.47033415247769506,0.9675074910435361,0.20603940763800588
track_1250,Song 1250,Artist 249,Album 112,2023,Hip-hop,279,100,0.49023889411118926,0.6074009017273442,0.7040857709922401
track_1251,Song 1251,Artist 168,Album 104,2023,Pop,295,13,0.10893576869575716,0.4468292190280482,0.5903581308860392
track_1252,Song 1252,Artist 388,Album 158,2023,Country,243,21,0.6381848967176221,0.6707403951345652,0.2646783191690034
track_1253,Song 1253,Artist 412,Album 290,2023,Electronic,349,79,0.2103507033221511,0.7823701194517402,0.6647574994110595
track_1254,Song 1254,Artist 374,Album 88,2023,Classical,358,90,0.2912889510482207,0.3940976992137999,0.7019740090370804
track_1255,Song 1255,Artist 323,Album 216,2023,Rock,211,50,0.8151043543834624,0.528084211268373,0.27697282066650497
track_1256,Song 1256,Artist 331,Album 141,2023,Electronic,388,13,0.2462859157107663,0.8170744274235535,0.8397064239641069
track_1257,Song 1257,Artist 34,Album 255,2023,Pop,290,28,0.6299630008853877,0.9890811311648631,0.5983964306156074
track_1258,Song 1258,Artist 150,Album 179,2023,Rock,398,36,0.7740338187619121,0.45873505891627964,0.6807912721938363
track_1259,Song 1259,Artist 296,Album 90,2023,Electronic,354,74,0.9623326933873567,0.3317477271506871,0.43015401329187053
track_1260,Song 1260,Artist 126,Album 57,2023,Country,337,64,0.5058529971731222,0.7986524457192894,0.00023458847574731045
track_1261,Song 1261,Artist 171,Album 85,2023,Country,236,13,0.2826744067332826,0.5578693626941471,0.25130561286517705
track_1262,Song 1262,Artist 152,Album 113,2023,Rock,367,90,0.10667097166367434,0.2933661095996828,0.6732868855077383
track_1263,Song 1263,Artist 431,Album 160,2023,Classical,353,37,0.5197285190164256,0.17385256170519248,0.016929183262958447
track_1264,Song 1264,Artist 497,Album 136,2023,Rock,288,79,0.7149585567094958,0.04980811571952681,0.21057373275343705
track_1265,Song 1265,Artist 259,Album 64,2023,Pop,212,48,0.22053319025954965,0.36975592900227916,0.37736853839776885
track_1266,Song 1266,Artist 473,Album 50,2023,Rock,319,89,0.8387085500776962,0.9605625598425507,0.030017256259592506
track_1267,Song 1267,Artist 135,Album 249,2023,Reggaeton,217,89,0.14603369853122883,0.5173983234471629,0.8470227244245339
track_1268,Song 1268,Artist 83,Album 114,2023,Reggaeton,251,40,0.883259308903946,0.45620326347853035,0.5166108565181482
track_1269,Song 1269,Artist 345,Album 99,2023,Electronic,390,28,0.44340338162119997,0.5491514738850084,0.3407319451395372
track_1270,Song 1270,Artist 143,Album 243,2023,Country,379,18,0.49589675713015036,0.2699087198654919,0.9386022981335922
track_1271,Song 1271,Artist 339,Album 7,2023,Rock,278,84,0.03148879586495512,0.543643222262582,0.21737702152582206
track_1272,Song 1272,Artist 100,Album 175,2023,Electronic,130,83,0.08759674220101699,0.3890067913595857,0.4212736515488361
track_1273,Song 1273,Artist 277,Album 39,2023,Jazz,317,58,0.08434300855274734,0.5726268445917805,0.7565849747187974
track_1274,Song 1274,Artist 106,Album 90,2023,Rock,328,97,0.2902234577555508,0.22671485954690085,0.8511241429003784
track_1275,Song 1275,Artist 383,Album 46,2023,Reggaeton,300,30,0.857789617161876,0.3175602389205392,0.602917261383958
track_1276,Song 1276,Artist 492,Album 212,2023,Country,200,26,0.7824759072061414,0.1634165014151837,0.7604474359383426
track_1277,Song 1277,Artist 460,Album 154,2023,Classical,235,52,0.6405359290388444,0.02475354107664618,0.24626349884874355
track_1278,Song 1278,Artist 18,Album 182,2023,Pop,326,20,0.4685896491424495,0.7808441678094417,0.4739409746802573
track_1279,Song 1279,Artist 203,Album 77,2023,Rock,339,18,0.7094376207215313,0.1859800710237819,0.06208272679032478
track_1280,Song 1280,Artist 447,Album 102,2023,Rock,175,89,0.7512628037246804,0.044962746218173866,0.1365879931384164
track_1281,Song 1281,Artist 496,Album 291,2023,Pop,304,62,0.3011633921163537,0.3422685464444363,0.31905786990789786
track_1282,Song 1282,Artist 252,Album 47,2023,Rock,209,81,0.9231839801817178,0.5585653494207892,0.3405347931411955
track_1283,Song 1283,Artist 468,Album 220,2023,Classical,171,8,0.8504137463731254,0.4311190758198038,0.09702225577610357
track_1284,Song 1284,Artist 299,Album 266,2023,Classical,168,1,0.41725223684190127,0.768453073840544,0.9107929696261474
track_1285,Song 1285,Artist 446,Album 88,2023,Electronic,391,79,0.9764120665803426,0.8682673040059876,0.07335422586829865
track_1286,Song 1286,Artist 195,Album 253,2023,Rock,120,64,0.5430408926483213,0.07786871157201092,0.8027553256891408
track_1287,Song 1287,Artist 324,Album 283,2023,Electronic,121,77,0.3647098329616346,0.2326040803623115,0.6622178361539202
track_1288,Song 1288,Artist 258,Album 95,2023,Pop,323,80,0.2385363405038523,0.09658228376534006,0.5491857617656509
track_1289,Song 1289,Artist 219,Album 63,2023,Reggaeton,253,80,0.4551169438547453,0.6367816698952126,0.7007971344552001
track_1290,Song 1290,Artist 136,Album 167,2023,Pop,385,18,0.6990219901778963,0.3108223465481299,0.9309436782903965
track_1291,Song 1291,Artist 428,Album 118,2023,Classical,370,63,0.6504548036633042,0.6838256913769847,0.8825828815179123
track_1292,Song 1292,Artist 124,Album 245,2023,Country,336,81,0.3744679903166682,0.4313467136468614,0.9617084567225049
track_1293,Song 1293,Artist 364,Album 211,2023,Classical,219,85,0.36331022653088396,0.7389343105331623,0.08726976006504183
track_1294,Song 1294,Artist 407,Album 277,2023,Classical,235,38,0.25385073047149265,0.1240700393753218,0.7061821906860606
track_1295,Song 1295,Artist 451,Album 269,2023,Electronic,323,9,0.19252319804517204,0.7567306582374445,0.8559961057190797
track_1296,Song 1296,Artist 318,Album 234,2023,Electronic,317,36,0.641406899902227,0.17797088075354228,0.630606815743473
track_1297,Song 1297,Artist 472,Album 266,2023,Hip-hop,163,3,0.16076713256458186,0.7715823495348144,0.10261305115177521
track_1298,Song 1298,Artist 109,Album 44,2023,Pop,379,12,0.36862752731788195,0.34756157573880486,0.07147910921095635
track_1299,Song 1299,Artist 4,Album 86,2023,Hip-hop,391,37,0.3680524799419467,0.10060884093983813,0.5691256738138752
track_1300,Song 1300,Artist 198,Album 275,2023,Jazz,233,93,0.8794810363180141,0.3690763727845354,0.9599347934429895
track_1301,Song 1301,Artist 70,Album 134,2023,Jazz,343,89,0.230264701171369,0.728275410772832,0.5343784745655922
track_1302,Song 1302,Artist 92,Album 65,2023,Electronic,390,23,0.07722729708366383,0.07400412030756787,0.07192287528427466
track_1303,Song 1303,Artist 32,Album 43,2023,Country,263,92,0.7655186390592047,0.44610683197790313,0.24189924322975753
track_1304,Song 1304,Artist 229,Album 232,2023,Country,207,40,0.020974686856287228,0.32238694180066974,0.15389057641882253
track_1305,Song 1305,Artist 486,Album 182,2023,Electronic,315,6,0.29045788180896326,0.2578097423853166,0.37758427168844966
track_1306,Song 1306,Artist 177,Album 191,2023,Reggaeton,231,82,0.38788636741173244,0.5001459949588346,0.20511409734489017
track_1307,Song 1307,Artist 96,Album 148,2023,Classical,374,40,0.7615935537240431,0.019962101718909442,0.6278551008229716
track_1308,Song 1308,Artist 454,Album 57,2023,Reggaeton,248,45,0.2053137944825273,0.356276168956272,0.5422346287680523
track_1309,Song 1309,Artist 382,Album 243,2023,Classical,339,74,0.28265838774319496,0.4966627171266572,0.43769381360343096
track_1310,Song 1310,Artist 285,Album 60,2023,Pop,371,53,0.34243125192864754,0.8450745262774801,0.7230544298855143
track_1311,Song 1311,Artist 428,Album 64,2023,Classical,255,82,0.07480998102051228,0.5888159695388007,0.318586883500241
track_1312,Song 1312,Artist 250,Album 12,2023,Pop,238,26,0.20877979145199144,0.00713459276414663,0.5968758920963357
track_1313,Song 1313,Artist 265,Album 263,2023,Electronic,142,88,0.768504915209665,0.13512588025076777,0.4934290940148557
track_1314,Song 1314,Artist 398,Album 203,2023,Classical,334,40,0.2010449936975447,0.12427556922191652,0.7631357994859853
track_1315,Song 1315,Artist 488,Album 291,2023,Pop,239,28,0.7624040458230421,0.01928929013772185,0.2123298424597594
track_1316,Song 1316,Artist 378,Album 183,2023,Country,156,84,0.8776870544057103,0.41814154280990357,0.2017068523905372
track_1317,Song 1317,Artist 259,Album 103,2023,Jazz,214,49,0.35743172145457425,0.8994202954097178,0.7949326880213682
track_1318,Song 1318,Artist 317,Album 33,2023,Jazz,261,55,0.6680698204949045,0.5578946548425965,0.5576366335887718
track_1319,Song 1319,Artist 412,Album 278,2023,Reggaeton,146,20,0.6165228086472361,0.5863929322165009,0.9824037796263909
track_1320,Song 1320,Artist 278,Album 274,2023,Pop,263,22,0.6814734518431804,0.5126602355196895,0.29489371218711247
track_1321,Song 1321,Artist 43,Album 84,2023,Country,365,75,0.9243394983193047,0.49793529352486066,0.2456911722015963
track_1322,Song 1322,Artist 138,Album 70,2023,Hip-hop,122,82,0.5342974785555304,0.8663432796270394,0.47094537129649117
track_1323,Song 1323,Artist 280,Album 126,2023,Electronic,274,16,0.20966834694226233,0.035082063746404324,0.4889288797191069
track_1324,Song 1324,Artist 190,Album 94,2023,Pop,146,58,0.5039602569982974,0.6403728166231542,0.9567372085973979
track_1325,Song 1325,Artist 307,Album 73,2023,Hip-hop,278,25,0.8668019456999501,0.5890097198930991,0.6181013622407819
track_1326,Song 1326,Artist 398,Album 159,2023,Jazz,285,36,0.5356018177102099,0.08208480691728481,0.8363887636440266
track_1327,Song 1327,Artist 235,Album 74,2023,Hip-hop,152,33,0.8249205930075948,0.9676519482947942,0.41599765577087333
track_1328,Song 1328,Artist 8,Album 48,2023,Rock,256,89,0.5587453276739106,0.7811218046113744,0.5591583503742995
track_1329,Song 1329,Artist 189,Album 34,2023,Rock,124,76,0.06721283354795315,0.5425235398961464,0.8870240551845714
track_1330,Song 1330,Artist 441,Album 285,2023,Jazz,390,48,0.8056290834522796,0.31510133113551364,0.21069269376680744
track_1331,Song 1331,Artist 1,Album 162,2023,Pop,128,69,0.3925086930350068,0.8180021694183583,0.5595899522739711
track_1332,Song 1332,Artist 302,Album 40,2023,Jazz,226,59,0.6691401330161857,0.23847164266672272,0.841030463297789
track_1333,Song 1333,Artist 85,Album 26,2023,Hip-hop,134,56,0.677637303693809,0.5827076788019812,0.12377533917291783
track_1334,Song 1334,Artist 489,Album 205,2023,Jazz,291,84,0.25867445668421285,0.22389477360200427,0.5059463995656113
track_1335,Song 1335,Artist 351,Album 21,2023,Jazz,325,75,0.16560112158130957,0.43722822646469917,0.7297488588493497
track_1336,Song 1336,Artist 174,Album 152,2023,Jazz,137,28,0.20621130405078913,0.051475245261110025,0.9517232487208511
track_1337,Song 1337,Artist 41,Album 250,2023,Country,215,54,0.9402846283873858,0.016464619885660392,0.7433066679169372
track_1338,Song 1338,Artist 403,Album 180,2023,Pop,232,97,0.029492200828992843,0.559811282233387,0.6431412123229728
track_1339,Song 1339,Artist 184,Album 83,2023,Electronic,289,46,0.8118730329928622,0.09159843684470503,0.4234839505457064
track_1340,Song 1340,Artist 36,Album 164,2023,Reggaeton,227,86,0.7094988636476467,0.5066959713438867,0.38843178361513
track_1341,Song 1341,Artist 179,Album 294,2023,Jazz,202,14,0.38230714239717933,0.7368779256173508,0.39244639544616355
track_1342,Song 1342,Artist 151,Album 167,2023,Country,348,6,0.4179131226749214,0.003992641679274378,0.6585809847886522
track_1343,Song 1343,Artist 323,Album 277,2023,Hip-hop,289,42,0.2147850301741535,0.9945646121905628,0.07107851071672144
track_1344,Song 1344,Artist 398,Album 103,2023,Reggaeton,302,25,0.1773124474202148,0.8968364679840705,0.5245431004077792
track_1345,Song 1345,Artist 60,Album 45,2023,Electronic,156,2,0.5631040951691659,0.04863339249500309,0.8862888470193676
track_1346,Song 1346,Artist 352,Album 42,2023,Classical,179,66,0.20475750785077773,0.6397026284908036,0.7794543072064232
track_1347,Song 1347,Artist 122,Album 284,2023,Hip-hop,377,26,0.9238636942439136,0.7223509707155368,0.7980628291158425
track_1348,Song 1348,Artist 410,Album 101,2023,Country,230,67,0.12137962444057027,0.3733935180115223,0.882641193852451
track_1349,Song 1349,Artist 247,Album 90,2023,Rock,207,66,0.34985456844672114,0.14454736167945204,0.5349172114469086
track_1350,Song 1350,Artist 380,Album 174,2023,Pop,122,86,0.8474125735258952,0.9371712201339999,0.5133897323335463
track_1351,Song 1351,Artist 199,Album 97,2023,Classical,334,48,0.3778554163545872,0.7503491392054532,0.5471018873983169
track_1352,Song 1352,Artist 202,Album 143,2023,Electronic,346,58,0.3434977027107279,0.20150455843209458,0.39879966134698375
track_1353,Song 1353,Artist 1,Album 198,2023,Jazz,322,22,0.9134617943809664,0.06875047134194334,0.3676307106921901
track_1354,Song 1354,Artist 43,Album 201,2023,Hip-hop,302,96,0.9661150327099757,0.33373821761163536,0.5143745609539878
track_1355,Song 1355,Artist 86,Album 42,2023,Classical,263,19,0.18107442028386111,0.6610244658698716,0.5930890010642821
track_1356,Song 1356,Artist 252,Album 174,2023,Rock,364,79,0.5059871743784685,0.32183475560080876,0.6950050173347415
track_1357,Song 1357,Artist 386,Album 3,2023,Electronic,139,46,0.3356803354954687,0.5233539680370815,0.5462065264760895
track_1358,Song 1358,Artist 474,Album 239,2023,Reggaeton,346,89,0.07299032543014039,0.037752009104415785,0.5354407949502916
track_1359,Song 1359,Artist 431,Album 269,2023,Country,392,40,0.5952457504658996,0.4232837638874183,0.9448543113368871
track_1360,Song 1360,Artist 472,Album 119,2023,Jazz,168,41,0.05513811279112513,0.9633251215804396,0.42786267343847584
track_1361,Song 1361,Artist 80,Album 54,2023,Electronic,350,71,0.3378236745550536,0.6264237360803823,0.5924071151409062
track_1362,Song 1362,Artist 274,Album 157,2023,Country,283,37,0.5350717125255721,0.6382920352363493,0.27187433783547266
track_1363,Song 1363,Artist 277,Album 97,2023,Electronic,265,43,0.8991651189732863,0.8576613314902266,0.07759852542134948
track_1364,Song 1364,Artist 94,Album 205,2023,Rock,202,4,0.4527295802706841,0.12404847191635082,0.5692502459349884
track_1365,Song 1365,Artist 39,Album 228,2023,Electronic,311,13,0.4874247223274686,0.6796945282524383,0.3009419422753947
track_1366,Song 1366,Artist 17,Album 56,2023,Classical,374,71,0.3965280374659136,0.000690488543777068,0.06672551812298377
track_1367,Song 1367,Artist 425,Album 257,2023,Jazz,391,66,0.4924576539113691,0.4970347084304546,0.41768102445541044
track_1368,Song 1368,Artist 281,Album 133,2023,Electronic,128,45,0.9367239073270908,0.04494315039177088,0.85016844986395
track_1369,Song 1369,Artist 176,Album 236,2023,Classical,126,3,0.6718999800162617,0.012396491436400536,0.5915720914773915
track_1370,Song 1370,Artist 15,Album 217,2023,Electronic,396,36,0.6364727219626105,0.7111182347104883,0.07502357395915304
track_1371,Song 1371,Artist 81,Album 143,2023,Classical,309,21,0.864189074397745,0.37670829557832175,0.22158413847601177
track_1372,Song 1372,Artist 336,Album 135,2023,Pop,354,75,0.9231086580764187,0.7901630650851249,0.6230712185757301
track_1373,Song 1373,Artist 39,Album 154,2023,Hip-hop,323,26,0.8515413881104231,0.02765261938660779,0.6909034995054362
track_1374,Song 1374,Artist 342,Album 185,2023,Country,120,2,0.7605825484468365,0.6445250030279417,0.8611751375180408
track_1375,Song 1375,Artist 19,Album 71,2023,Classical,208,34,0.5296656439656473,0.440433403736894,0.45870414081342326
track_1376,Song 1376,Artist 243,Album 284,2023,Electronic,259,60,0.8535575501546268,0.1414468606447863,0.2917859581341854
track_1377,Song 1377,Artist 185,Album 193,2023,Hip-hop,274,91,0.1328381821943765,0.5543890666231804,0.37585776728937825
track_1378,Song 1378,Artist 1,Album 296,2023,Jazz,279,42,0.12803098730674367,0.1133754578442181,0.06466000137544481
track_1379,Song 1379,Artist 197,Album 39,2023,Classical,150,35,0.29514067155617474,0.8599069929949893,0.6536393913048983
track_1380,Song 1380,Artist 6,Album 83,2023,Hip-hop,360,81,0.15861901545893575,0.8662760050400355,0.05797849269899602
track_1381,Song 1381,Artist 445,Album 10,2023,Jazz,221,3,0.5177815253191802,0.010526188126312896,0.7263673503524444
track_1382,Song 1382,Artist 234,Album 214,2023,Reggaeton,234,41,0.8813231514836377,0.7016862114566852,0.2350691479567436
track_1383,Song 1383,Artist 216,Album 238,2023,Reggaeton,338,9,0.3796124683158182,0.9041197744360234,0.9531857755035749
track_1384,Song 1384,Artist 97,Album 152,2023,Pop,371,10,0.8794705225372175,0.10002898578161601,0.3264290229854824
track_1385,Song 1385,Artist 498,Album 36,2023,Jazz,190,77,0.27810119442469405,0.08917712411848067,0.6566971713188599
track_1386,Song 1386,Artist 195,Album 184,2023,Electronic,175,84,0.25787382054282015,0.006299659175322048,0.6430745662466024
track_1387,Song 1387,Artist 259,Album 217,2023,Rock,226,40,0.946721707496813,0.7625093895781476,0.23968067007630023
track_1388,Song 1388,Artist 213,Album 256,2023,Country,334,28,0.7677445431162382,0.772812359046183,0.9866816254548891
track_1389,Song 1389,Artist 419,Album 210,2023,Reggaeton,259,46,0.24688993262344894,0.7760957060229196,0.988901941417917
track_1390,Song 1390,Artist 390,Album 90,2023,Classical,209,96,0.4714224199348386,0.09482596874782712,0.3371027849982484
track_1391,Song 1391,Artist 470,Album 258,2023,Country,396,91,0.6879100947226189,0.8309064908312206,0.017797876515520672
track_1392,Song 1392,Artist 438,Album 56,2023,Country,349,66,0.2856637293761367,0.1398005466836808,0.32807184855604565
track_1393,Song 1393,Artist 139,Album 275,2023,Country,225,60,0.21208824257859216,0.1474874961137006,0.02472946279494337
track_1394,Song 1394,Artist 287,Album 227,2023,Electronic,154,53,0.05810961928743319,0.7499697923907646,0.3446385181506877
track_1395,Song 1395,Artist 111,Album 8,2023,Electronic,324,81,0.7354149648533617,0.16609117210674884,0.8332380129832976
track_1396,Song 1396,Artist 173,Album 152,2023,Rock,166,76,0.6306378840220962,0.5202520206645712,0.6205565366800051
track_1397,Song 1397,Artist 495,Album 92,2023,Pop,201,6,0.07339911803484278,0.44532088478186993,0.9831350791545993
track_1398,Song 1398,Artist 147,Album 103,2023,Rock,307,27,0.9025687159659554,0.6965634239429583,0.7032247340430812
track_1399,Song 1399,Artist 391,Album 157,2023,Classical,158,4,0.9124418873184738,0.005180803170565462,0.6580899807895308
track_1400,Song 1400,Artist 76,Album 9,2023,Jazz,254,23,0.6904837092281809,0.6436014088840575,0.7921604935502162
track_1401,Song 1401,Artist 476,Album 156,2023,Country,311,35,0.16122372114902583,0.17741975487332362,0.37959766031143216
track_1402,Song 1402,Artist 191,Album 274,2023,Country,234,0,0.9460537367038376,0.5737972925249962,0.6635882963900281
track_1403,Song 1403,Artist 187,Album 159,2023,Reggaeton,243,7,0.6068962969391501,0.6055626967124754,0.514066610165864
track_1404,Song 1404,Artist 24,Album 172,2023,Country,198,36,0.6001022088104905,0.37875305615725996,0.645269269567887
track_1405,Song 1405,Artist 197,Album 262,2023,Hip-hop,339,55,0.20821013303770275,0.5580280699272278,0.4564108066846
track_1406,Song 1406,Artist 4,Album 259,2023,Rock,390,1,0.25697348668281705,0.8448800604583119,0.41655059001415695
track_1407,Song 1407,Artist 45,Album 253,2023,Hip-hop,128,10,0.7007631474367488,0.006963230434615109,0.41957799667058804
track_1408,Song 1408,Artist 448,Album 148,2023,Country,195,67,0.509904415325279,0.3434919140414211,0.16347414262786364
track_1409,Song 1409,Artist 157,Album 257,2023,Electronic,169,96,0.9128966314154185,0.12449716229560515,0.7913581896687025
track_1410,Song 1410,Artist 85,Album 140,2023,Jazz,284,98,0.03885663305126141,0.5228307887085917,0.6905786229027245
track_1411,Song 1411,Artist 185,Album 57,2023,Country,365,20,0.5237594978252216,0.9609544672188846,0.7214036828347379
track_1412,Song 1412,Artist 203,Album 249,2023,Pop,287,11,0.2603562976390261,0.3857237190663403,0.9879061096396293
track_1413,Song 1413,Artist 261,Album 127,2023,Jazz,288,11,0.7829230353636256,0.4605273667217967,0.264067920460762
track_1414,Song 1414,Artist 155,Album 59,2023,Country,365,9,0.35824175485474796,0.6337079722195771,0.3342725016797775
track_1415,Song 1415,Artist 195,Album 219,2023,Reggaeton,131,65,0.6094707017200903,0.9846118165861467,0.6672003465872653
track_1416,Song 1416,Artist 73,Album 105,2023,Country,330,20,0.5649029538732875,0.3068523579505923,0.7740069579806963
track_1417,Song 1417,Artist 294,Album 127,2023,Electronic,154,49,0.8532831504646987,0.642333478248013,0.9823539489453794
track_1418,Song 1418,Artist 206,Album 147,2023,Classical,288,55,0.3417501162733534,0.024565757297687507,0.6694117510709411
track_1419,Song 1419,Artist 353,Album 58,2023,Hip-hop,346,77,0.4581379881413622,0.5380874356095956,0.33209309186092817
track_1420,Song 1420,Artist 499,Album 279,2023,Rock,172,17,0.050116713961016135,0.11151960220699353,0.6495477225062322
track_1421,Song 1421,Artist 418,Album 116,2023,Reggaeton,333,98,0.4493116574778724,0.45127451054186396,0.9974569448679819
track_1422,Song 1422,Artist 237,Album 254,2023,Reggaeton,156,48,0.0745461921274242,0.5880446300368263,0.4480417255227449
track_1423,Song 1423,Artist 430,Album 215,2023,Classical,349,74,0.8027581304821028,0.4529326981383106,0.47569279637714346
track_1424,Song 1424,Artist 243,Album 188,2023,Reggaeton,153,96,0.4022706891141804,0.9349741573773476,0.622065188125713
track_1425,Song 1425,Artist 455,Album 39,2023,Pop,321,21,0.6864186334769781,0.9257961959544099,0.8609295121906017
track_1426,Song 1426,Artist 86,Album 256,2023,Rock,211,14,0.20923730121372963,0.09125789891330582,0.668568584486981
track_1427,Song 1427,Artist 477,Album 296,2023,Reggaeton,261,90,0.6441327562924275,0.466857569332479,0.6765945392648887
track_1428,Song 1428,Artist 464,Album 291,2023,Hip-hop,359,37,0.5028389525212543,0.5721647644829222,0.418328958850146
track_1429,Song 1429,Artist 247,Album 162,2023,Hip-hop,304,27,0.2928916644607179,0.5707061101162324,0.6473624319314487
track_1430,Song 1430,Artist 219,Album 24,2023,Pop,154,35,0.5851203366993983,0.05885923149934613,0.6533392572859572
track_1431,Song 1431,Artist 108,Album 190,2023,Country,360,38,0.09435624476826443,0.5559089231849693,0.2776487867468985
track_1432,Song 1432,Artist 436,Album 195,2023,Pop,187,6,0.8753429467967943,0.8641586856593528,0.8581687038747231
track_1433,Song 1433,Artist 179,Album 285,2023,Electronic,231,23,0.026651644329243163,0.7284296603186455,0.7624387445684059
track_1434,Song 1434,Artist 484,Album 244,2023,Classical,373,79,0.39670277576575286,0.5546813643654277,0.3984914197794255
track_1435,Song 1435,Artist 341,Album 17,2023,Hip-hop,395,7,0.7032868797918075,0.8223711684878141,0.13693268755270194
track_1436,Song 1436,Artist 149,Album 19,2023,Reggaeton,315,29,0.023471695994259134,0.8809562849564376,0.7514234972976438
track_1437,Song 1437,Artist 63,Album 289,2023,Country,257,80,0.4826191686264294,0.7418941308795762,0.5865393120415178
track_1438,Song 1438,Artist 339,Album 53,2023,Country,346,16,0.788356998845286,0.39352910387691664,0.6951357896304758
track_1439,Song 1439,Artist 37,Album 220,2023,Country,396,52,0.934545758655212,0.1831412140230656,0.6295299474356824
track_1440,Song 1440,Artist 44,Album 50,2023,Pop,272,41,0.1730936883107812,0.8622789744600168,0.8507438882686607
track_1441,Song 1441,Artist 24,Album 16,2023,Pop,188,99,0.18901248166183238,0.2246057306724052,0.31702234840715604
